       553         44.56368673         10.19479813         53.51133933
       554         47.73625683         10.56655521         57.03789011
       555         51.02457640         10.92901620         60.67052677
       556         54.42825242         11.28197523         64.40867217
       557         57.94683517         11.62528540         68.25175204
       558         61.57982433         11.95885265         72.19919495
       559         65.32667485         12.28263000         76.25043231
       560         69.18680230         12.59661221         80.40489834
       561         73.15886596         12.89973199         84.66203007
       562         77.24361861         13.19419327         89.02126731
       563         81.43970530         13.47904480         93.48205264
       564         85.74643004         13.75440237         98.04383140
       565         90.16307858         14.02040243        102.70605166
       566         94.68892156         14.27719888        107.46816424
       567         99.32321739         14.52496027        112.32962264
       568        104.06521636         14.76386719        117.28988310
       569        108.91415686         14.99410996        122.34840450
       570        113.86927631         15.21588660        127.50464842
       571        118.92980719         15.42940100        132.75807908
       572        124.09498012         15.63486130        138.10816334
       573        129.36402521         15.83247845        143.55437070
       574        134.73617333         16.02246499        149.09617326
       575        140.21065720         16.20503393        154.73304572
       576        145.78671233         16.38039781        160.46446535
       577        151.46357783         16.54876791        166.28991202
       578        157.24049711         16.71035348        172.20886814
       579        163.11671845         16.86536121        178.22081867
       580        169.09149553         17.01399468        184.32525108
       581        175.16408781         17.15645397        190.52165537
       582        181.33376091         17.29293527        196.80952405
       583        187.59978687         17.42363063        203.18835210
       584          3.60867618          1.34115538          3.97226510
       585          4.31301534          1.75254219          5.01265247
       586          5.11094005          2.08162828          6.17265145
       587          6.00376310          2.46918480          7.45158577
       588          6.99302360          2.88268318          8.84879778
       589          8.08036629          3.31769827         10.36364105
       590          9.26745969          3.77137830         11.99547660
       591         10.55594379          4.24125341         13.74367107
       592         11.94739641          4.72495839         15.60759560
       593         13.44331145          5.19618815         17.58662529
       594         15.04508497          5.70444854         19.68013882
       595         16.75400645          6.21649000         21.88751830
       596         18.57125379          6.73319468         24.20814909
       597         20.49789086          7.25339812         26.64141973
       598         22.53486704          7.77570349         29.18672186
       599         24.68301821          8.29872896         31.84345023
       600         26.94306884          8.82116820         34.61100262
       601         29.31563495          9.34180865         37.48877980
       602         31.80122775          9.85953640         40.47618558
       603         34.40025771         10.37333604         43.57262671
       604         37.11303910         10.88228814         46.77751289
       605         39.93979465         11.38556557         50.09025679
       606         42.88066055         11.88242919         53.51027396
       607         45.93569141         12.37222321         57.03698289
       608         49.10486530         12.85437034         60.66980493
       609         52.38808881         13.32836695         64.40816432
       610         55.78520198         13.79377816         68.25148815
       611         59.29598315         14.25023308         72.19920634
       612         62.92015371         14.69742010         76.25075166
       613         66.65738264         15.13508238         80.40555968
       614         70.50729089         15.56301344         84.66306876
       615         74.46945562         15.98105303         89.02272006
       616         78.54246149         16.38769000         93.48395747
       617         82.72765902         16.78555758         98.04622768
       618         87.02361878         17.17328921        102.70898008
       619         91.42978050         17.55087158        107.47166680
       620         95.94555797         17.91831972        112.33374267
       621        100.57034390         18.27567400        117.29466522
       622        105.30350525         18.62299746        122.35389465
       623        110.14439654         18.96037316        127.51089382
       624        115.09235527         19.28790191        132.76512827
       625        120.14670575         19.60570003        138.11606613
       626        125.30676113         19.91389736        143.56317820
       627        130.57182522         20.21263541        149.10593785
       628        135.94119417         20.50206569        154.74382107
       629        141.41415802         20.78234812        160.47630640
       630        146.99000210         21.05364969        166.30287497
       631        152.66800828         21.31614314        172.22301046
       632        158.44745611         21.57000580        178.23619908
       633        164.32762389         21.81541858        184.34192957
       634        170.30778957         22.05256501        190.53969318
